Address,Lat,Long,Type,Bed,Bath,Parking,Bond,Price
"1113/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,2,1,0,3259.0,750
"604/155 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,1,1,0,2520.0,580
"319/68 La Trobe Street, Melbourne VIC 3000",-37.809247915252186,144.96475958978283,Apartment/Unit/Flat,1,1,0,3042.0,700
"2306/318 Russell Street, Melbourne VIC 3000",-37.8093382,144.9668029,Apartment/Unit/Flat,1,1,0,2607.0,600
"1004/483 Swanston Street, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,2,1,0,3129.0,720
"501/560 Lonsdale Street, Melbourne VIC 3000",-37.8137367,144.95562942986624,Apartment/Unit/Flat,2,2,1,,860
"101/253 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,1,1,0,2129.0,490
"3612/120 A'beckett Street, Melbourne VIC 3000",-37.8090598,144.9596938,Apartment/Unit/Flat,1,1,1,2955.0,680
"618/17 Singers Lane, Melbourne VIC 3000",-37.811144164336284,144.95680390283175,Apartment/Unit/Flat,1,1,0,2238.0,515
"1/165 Bourke Street, Melbourne VIC 3000",-37.81166099635424,144.9717932337775,Apartment/Unit/Flat,1,1,0,,500
"3901/483 Swanston Street, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,3,2,0,4780.0,1100
"2107/318 Russell Street, Melbourne VIC 3000",-37.8093382,144.9668029,Apartment/Unit/Flat,2,1,0,3085.0,710
"Carpark/228 La Trobe Street, Melbourne VIC 3000",-37.80976,144.9624754,House,1,1,1,326.0,75
"2705/350 Queen St, Melbourne VIC 3000",-37.8104039,144.9588451,Apartment/Unit/Flat,2,1,0,3129.0,720
"4412/33 Rose Lane, Melbourne VIC 3000",-37.8151054,144.95382108260804,Apartment/Unit/Flat,2,2,1,4650.0,930
"1008/181 ABeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Studio,1,1,0,,560
"1702/220 spencer street, Melbourne VIC 3000",-37.8156633,144.953010011169,Apartment/Unit/Flat,2,2,0,,830
"3105/500 Elizabeth Street, Melbourne VIC 3000",-37.8071946,144.9601583,Apartment/Unit/Flat,3,2,0,4779.0,1100
"29/180 Little Collins Street, Melbourne VIC 3000",-37.81595878145752,144.96109922714388,Apartment/Unit/Flat,3,3,2,12500.0,2500
"506/668 Bourke Street, Melbourne VIC 3000",-37.81166099635424,144.9717932337775,Apartment/Unit/Flat,2,1,1,,650
"1316/135 A'Beckett Street, Melbourne VIC 3000",-37.8097487,144.9597073,Apartment/Unit/Flat,2,1,0,2934.0,675
"3405/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,2,2,0,3910.0,900
"309/441 Lonsdale Street, Melbourne VIC 3000",-37.81042007493952,144.968416157676,Apartment/Unit/Flat,2,1,0,2173.0,500
"2208/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,1,1,0,2390.0,550
"400/668 Bourke Street, Melbourne VIC 3000",-37.81166099635424,144.9717932337775,Apartment/Unit/Flat,2,1,1,,675
"3608/5 Sutherland Street, Melbourne VIC 3000",-37.81106065148606,144.9607858616969,Apartment/Unit/Flat,2,1,0,2911.0,670
"704/380 Little Lonsdale Street, Melbourne VIC 3000",-37.8122724,144.9581821,Apartment/Unit/Flat,1,1,0,2173.0,500
"1008/318 Russell Street, Melbourne VIC 3000",-37.8093382,144.9668029,Apartment/Unit/Flat,2,2,0,3737.0,860
"1601/265 Exhibition Street, Melbourne VIC 3000",-37.8095126,144.9691172,Apartment/Unit/Flat,3,2,1,5301.0,1220
"2803/8 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,3,2,0,4237.0,975
"63/140 Flinders Street, Melbourne VIC 3000",-37.81791195625736,144.96613866288172,Apartment/Unit/Flat,2,1,0,2607.0,600
"1509/181 Abeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,1,1,0,1955.0,450
"804/95 Berkeley Street, Melbourne VIC 3000",-37.8033258,144.9589375,Apartment/Unit/Flat,2,2,1,,800
"2203/380 Little Lonsdale Street, Melbourne VIC 3000",-37.8122724,144.9581821,Apartment/Unit/Flat,1,1,0,2455.0,565
"1001/350 La Trobe Street, Melbourne VIC 3000",-37.810675849999996,144.95929323319416,Apartment/Unit/Flat,2,2,1,,780
"1735/472-474 Flinders Street, Melbourne VIC 3000",-37.81791195625736,144.96613866288172,Apartment/Unit/Flat,3,1,0,3200.0,800
"814/199 William Street, Melbourne VIC 3000",-37.8145471,144.957423,Apartment/Unit/Flat,2,1,0,2868.0,660
"1504/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,1,1,0,2520.0,580
"1213/151 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,2,1,0,3259.0,750
"1611/232 La Trobe Street, Melbourne VIC 3000",-37.8120866578597,144.9553966476117,Apartment/Unit/Flat,1,1,0,2716.0,625
"505/166 Flinders Street, Melbourne VIC 3000",-37.81670365,144.96911824450729,Apartment/Unit/Flat,2,1,0,2933.0,675
"1209/280 Spencer Street, Melbourne VIC 3000",-37.8138089,144.95209688770183,Studio,1,1,0,2021.0,465
"1301/8 Exploration Lane, Melbourne VIC 3000",-37.8089027729186,144.9681968254596,Apartment/Unit/Flat,2,2,0,3063.0,705
"1116/135 A'Beckett Street, Melbourne VIC 3000",-37.8097487,144.9597073,Apartment/Unit/Flat,2,1,0,3042.0,700
"1505/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,1,1,0,,600
"2209/119 A'beckett Street, Melbourne VIC 3000",-37.8096163,144.9602788,Apartment/Unit/Flat,1,1,0,3042.0,700
"1910/620 Collins Street, Melbourne VIC 3000",-37.81866625,144.9543683,Apartment/Unit/Flat,2,1,1,3129.0,720
"1507/243 Franklin Street, Melbourne VIC 3000",-37.8096786,144.95679070779016,Apartment/Unit/Flat,2,1,0,2933.0,675
"3604/318 Russell Street, Melbourne VIC 3000",-37.8093382,144.9668029,Apartment/Unit/Flat,2,1,0,3302.0,760
"2802/28 Timothy Lane, Melbourne VIC 3000",-37.811970456258635,144.96093695528975,Apartment/Unit/Flat,3,3,1,11370.0,1895
"1604/22-24 Jane Bell Lane, Melbourne VIC 3000",-37.8103416,144.9655365,Apartment/Unit/Flat,2,1,0,2911.0,670
"1917/199 William Street, Melbourne VIC 3000",-37.8145471,144.957423,Apartment/Unit/Flat,2,1,0,3151.0,725
"301/270 King Street, Melbourne VIC 3000",-37.817347861803285,144.95623941838642,Apartment/Unit/Flat,1,1,0,2173.0,500
"3909/8 Sutherland Street, Melbourne VIC 3000",-37.8113042,144.9609773,Apartment/Unit/Flat,3,2,0,5400.0,900
"2002/31 ABeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,2,1,1,,680
"1104/333 Exhibition St, Melbourne VIC 3000",-37.813035197536585,144.97110371772916,Apartment/Unit/Flat,1,1,0,2390.0,550
"1818/220 Spencer Street, Melbourne VIC 3000",-37.8156633,144.953010011169,Apartment/Unit/Flat,2,1,0,3020.0,695
"1504/141 La Trobe St, Melbourne VIC 3000",-37.8087348,144.9674849,Apartment/Unit/Flat,1,1,0,,560
"2407/228 Latrobe Street, Melbourne VIC 3000",-37.76091175603228,144.97162288278003,Apartment/Unit/Flat,1,1,0,3172.0,730
"3803/601 Little Lonsdale Street, Melbourne VIC 3000",-37.8138635,144.95384095,Apartment/Unit/Flat,1,1,0,,550
"192/538 Little Lonsdale Street, Melbourne VIC 3000",-37.813579849999996,144.95324183501094,Apartment/Unit/Flat,2,1,1,3077.0,710
"403/406 La Trobe Street, Melbourne VIC 3000",-37.8120866578597,144.9553966476117,Apartment/Unit/Flat,3,2,0,7200.0,1200
"1801/1 William Street, Melbourne VIC 3000",-37.81991087971617,144.9608980634347,Apartment/Unit/Flat,1,1,1,3693.0,850
"13/287-293 Exhibition Street, Melbourne VIC 3000",-37.80907355,144.96889994999998,Apartment/Unit/Flat,1,1,0,2390.0,550
"2408/135 A'Beckett Street, Melbourne VIC 3000",-37.8097487,144.9597073,Apartment/Unit/Flat,2,1,0,3585.0,825
"1706/39 Lonsdale Street, Melbourne VIC 3000",-37.81042007493952,144.968416157676,Apartment/Unit/Flat,2,1,0,,570
"6001/135 A'Beckett Street, Melbourne VIC 3000",-37.8097487,144.9597073,Apartment/Unit/Flat,3,2,2,5649.0,1
"5212/560 Lonsdale Street, Melbourne VIC 3000",-37.8137367,144.95562942986624,Apartment/Unit/Flat,3,2,1,,1
"1407B/11 Rose Lane, Melbourne VIC 3000",-37.81552415,144.9541177695305,Apartment/Unit/Flat,2,1,0,2825.0,650
"3113/618 Lonsdale Street, Melbourne VIC 3000",-37.81042007493952,144.968416157676,Apartment/Unit/Flat,2,1,1,3368.0,775
"4033/118 Russell Street, Melbourne VIC 3000",-37.8134988,144.9690916,Apartment/Unit/Flat,2,1,0,3042.0,700
"603/12 Queens Road, Melbourne VIC 3000",-37.835203991154934,144.97358078772626,Apartment/Unit/Flat,2,2,1,3259.0,750
"1720/555 St Kilda Road, Melbourne VIC 3000",-37.8471318,144.98041303225108,Apartment/Unit/Flat,3,2,2,7800.0,1
"3203/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,2,2,0,7200.0,1200
"1607/639 Lonsdale Street, Melbourne VIC 3000",-37.81533785,144.9537122918212,Apartment/Unit/Flat,1,1,0,2564.0,590
"4009/120 A'beckett Street, Melbourne VIC 3000",-37.8090598,144.9596938,Apartment/Unit/Flat,2,2,0,3520.0,810
"U905/296 Little Lonsdale Street, Melbourne VIC 3000",-37.8115043,144.9606548,Apartment/Unit/Flat,2,1,0,3259.0,750
"5401/370 Queen Street, Melbourne VIC 3000",-37.8101413,144.9588426,Apartment/Unit/Flat,2,2,0,4042.0,930
"1388/139 Lonsdale Street, Melbourne VIC 3000",-37.8107445,144.9682566,Apartment/Unit/Flat,2,1,0,2173.0,500
"5/487-497 Flinders Lane, Melbourne VIC 3000",-37.81539176706996,144.97067056088363,Apartment/Unit/Flat,1,1,0,2390.0,550
"511/29 Market Street, Melbourne VIC 3000",-37.81878749829626,144.96079787602736,Apartment/Unit/Flat,2,2,0,2976.0,685
"2306/560 Lonsdale Street, Melbourne VIC 3000",-37.8137367,144.95562942986624,Apartment/Unit/Flat,2,2,0,,850
"510/243 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Studio,1,1,0,2173.0,500
"3807/285 La Trobe Street, Melbourne VIC 3000",-37.81071325,144.960917542045,Apartment/Unit/Flat,2,1,0,3259.0,750
"905/253 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,2,1,0,2933.0,675
"318 Queen Street, Melbourne VIC 3000",-37.8112796,144.9592548,Carspace,0,0,1,300.0,300
"1509/120 Abeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,2,2,0,3563.0,820
"812/33 Rose Lane, Melbourne VIC 3000",-37.81519729340948,144.9541415642111,Apartment/Unit/Flat,2,2,0,3476.0,800
"702/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,1,1,0,2694.0,620
"2507/87 Franklin Street, Melbourne VIC 3000",-37.808152199999995,144.961773021159,Apartment/Unit/Flat,1,1,0,2347.0,540
"L1 101/11 Rose Lane, Melbourne VIC 3000",-37.81552415,144.9541177695305,Apartment/Unit/Flat,2,1,0,2781.0,640
"2609/260 Spencer Street, Melbourne VIC 3000",-37.81660257062422,144.95311686693034,Apartment/Unit/Flat,2,2,1,5700.0,950
"2703/8 Exploration Lane, Melbourne VIC 3000",-37.8089027729186,144.9681968254596,Apartment/Unit/Flat,2,2,0,2720.0,680
"917/555 Flinders Street, Melbourne VIC 3000",-37.82096345,144.9564841079254,Apartment/Unit/Flat,1,1,1,2303.0,530
"3211/560 Lonsdale Street, Melbourne VIC 3000",-37.8137367,144.95562942986624,Apartment/Unit/Flat,2,2,1,,880
"4101/33 Rose Lane, Melbourne VIC 3000",-37.8151054,144.95382108260804,Apartment/Unit/Flat,1,1,0,2499.0,575.0
"2604/296-300 Little Lonsdale Street, Melbourne VIC 3000",-37.8114805,144.9606424,Apartment/Unit/Flat,2,1,0,,690.0
"1806/63 La Trobe St, Melbourne VIC 3000",-37.809247915252186,144.96475958978283,Apartment/Unit/Flat,1,1,0,2824.0,650.0
"2607/483 Swanston Street, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,3,1,0,3693.0,850.0
"1315/199 William Street, Melbourne VIC 3000",-37.8145471,144.957423,Apartment/Unit/Flat,2,1,0,2824.0,650.0
"28/546 Flinders Street, Melbourne VIC 3000",-37.82053325,144.956149656279,Studio,0,1,0,1521.0,350.0
"2502/33 Rose Ln, Melbourne VIC 3000",-37.8151054,144.95382108260804,Apartment/Unit/Flat,2,1,0,3477.0,800.0
"913/601 Little Collins St, Melbourne VIC 3000",-37.8178619,144.9548526,Apartment/Unit/Flat,1,1,0,2281.0,525.0
"3013/33 Rose Lane, Melbourne VIC 3000",-37.8151054,144.95382108260804,Apartment/Unit/Flat,2,1,0,3042.0,700.0
"1411/218-228 A'Beckett Street, Melbourne VIC 3000",-37.8096114,144.9595749,Apartment/Unit/Flat,2,2,2,3389.0,780.0
"803/601 St Kilda Road, Melbourne VIC 3000",-37.8505504,144.9815092,Apartment/Unit/Flat,2,2,1,3476.0,800.0
"2105/228 Abeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,3,2,0,5214.0,1200.0
"906/55 Queens Road, Melbourne VIC 3000",-37.835203991154934,144.97358078772626,Apartment/Unit/Flat,1,1,1,2738.0,630.0
"1608/483 Swanston Street, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,2,1,0,2955.0,680.0
"1507/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,1,1,0,2955.0,
"1302/181 ABeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Studio,1,1,0,,450.0
"728/118 Franklin Street, Melbourne VIC 3000",-37.8083953,144.9593875,Apartment/Unit/Flat,1,1,0,2173.0,500.0
"721/268 Flinders Street, Melbourne VIC 3000",-37.8177508,144.9656465,Studio,1,1,0,1564.0,360.0
"503/199 William Street, Melbourne VIC 3000",-37.8145471,144.957423,Apartment/Unit/Flat,2,2,0,3151.0,725.0
"2001/327 La Trobe Street, Melbourne VIC 3000",-37.811030099999996,144.9597835562938,Apartment/Unit/Flat,2,1,0,,650.0
"1112/410 Elizabeth Street, Melbourne VIC 3000",-37.80482508406191,144.95901993503796,Apartment/Unit/Flat,2,1,0,3151.0,725.0
"1203/620 Collins St, Melbourne VIC 3000",-37.8187121,144.9542231,Apartment/Unit/Flat,2,1,1,2824.0,650.0
"Level 17, 1710/35 Spring Street, Melbourne VIC 3000",-37.7341068,144.9994622,Apartment/Unit/Flat,2,2,1,7500.0,1250.0
"32/27 Flinders Lane, Melbourne VIC 3000",-37.81539176706996,144.97067056088363,Apartment/Unit/Flat,2,1,0,3042.0,700.0
"1307/618 Lonsdale Street, Melbourne VIC 3000",-37.810509,144.9685064,Apartment/Unit/Flat,2,2,1,,750.0
"2409/601 Little Lonsdale Street, Melbourne VIC 3000",-37.8138635,144.95384095,Apartment/Unit/Flat,1,1,0,2607.0,600.0
"4112/220 Spencer St, Melbourne VIC 3000",-37.8156633,144.953010011169,Apartment/Unit/Flat,1,1,0,,600.0
"3303/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,2,2,0,7500.0,1.0
"2901/63 La Trobe Street, Melbourne VIC 3000",-37.810582,144.9605678,Apartment/Unit/Flat,3,2,1,9600.0,1600.0
"4910/33 Rose Lane, Melbourne VIC 3000",-37.8151054,144.95382108260804,Apartment/Unit/Flat,2,1,1,3042.0,700.0
"716/17 Singers Lane, Melbourne VIC 3000",-37.811144164336284,144.95680390283175,Apartment/Unit/Flat,1,1,0,2433.0,560.0
"1208/38 Rose Lane, Melbourne VIC 3000",-37.8148091,144.9539615,Apartment/Unit/Flat,2,1,0,,650.0
"3405/500 Elizabeth Street, Melbourne VIC 3000",-37.8071946,144.9601583,Apartment/Unit/Flat,3,2,1,6600.0,1100.0
"2410/442 Elizabeth Street, Melbourne VIC 3000",-37.80482508406191,144.95901993503796,Apartment/Unit/Flat,2,1,0,3042.0,700.0
"4507/120 A'Beckett Street, Melbourne VIC 3000",-37.8090598,144.9596938,Apartment/Unit/Flat,4,2,1,7170.0,1.0
"807/483 Swanston St, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,2,1,0,3910.0,900.0
"407/422 Collins St, Melbourne VIC 3000",-37.81679715,144.9600304018269,Apartment/Unit/Flat,2,1,0,2520.0,580.0
"2206/483 Swanston St, Melbourne VIC 3000",-37.8072155,144.962489,Apartment/Unit/Flat,2,1,2,3346.0,770.0
"2609/8 Downie Street, Melbourne VIC 3000",-37.82027949642561,144.95574541463634,Apartment/Unit/Flat,2,1,1,3477.0,800.0
"821/585 La Trobe Street, Melbourne VIC 3000",-37.8132804,144.9517693,Apartment/Unit/Flat,2,1,0,2824.0,650.0
"38/32 Queens Road, Melbourne VIC 3000",-37.835203991154934,144.97358078772626,Apartment/Unit/Flat,2,1,1,2738.0,630.0
"1114/233 Collins Street, Melbourne VIC 3000",-37.8157669,144.9659393,Apartment/Unit/Flat,2,1,0,2824.0,650.0
"4308/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,2,2,1,8100.0,1350.0
"1908/568 Collins Street, Melbourne VIC 3000",-37.81835585,144.95542933144475,Apartment/Unit/Flat,1,1,0,2260.0,520.0
"45 Dudley Street, Melbourne VIC 3000",-37.8101091,144.95102590306197,Apartment/Unit/Flat,1,1,0,2521.0,580.0
"111A/441 Lonsdale Street, Melbourne VIC 3000",-37.80968771828676,144.97088095324335,Studio,1,1,0,1734.0,400.0
"538/139 Lonsdale Street, Melbourne VIC 3000",-37.8107445,144.9682566,Apartment/Unit/Flat,2,1,0,2173.0,500.0
"4706/288 La Trobe St, Melbourne VIC 3000",-37.809247915252186,144.96475958978283,Apartment/Unit/Flat,1,1,0,3172.0,730.0
"2909/31 A Beckett Street, Melbourne VIC 3000",-37.809513321321596,144.95991137429817,Apartment/Unit/Flat,2,1,2,,660.0
"4801/63 La Trobe Street, Melbourne VIC 3000",-37.8081762,144.9697674,Apartment/Unit/Flat,5,5,5,19200.0,3200.0
"2003/568 Collins Street, Melbourne VIC 3000",-37.81835585,144.95542933144475,Apartment/Unit/Flat,2,2,1,3042.0,700.0
"1403/568 Collins Street, Melbourne VIC 3000",-37.81835585,144.95542933144475,Apartment/Unit/Flat,2,1,0,2520.0,630.0
"1313/199 William Street, Melbourne VIC 3000",-37.8145471,144.957423,Apartment/Unit/Flat,2,1,0,2825.0,650.0
"2402/135 A'Beckett Street, Melbourne VIC 3000",-37.8097487,144.9597073,Apartment/Unit/Flat,2,1,0,3390.0,780.0
"52/2 Exhibition Street, Melbourne VIC 3000",-37.813035197536585,144.97110371772916,Apartment/Unit/Flat,3,2,0,5880.0,980.0
"1405/243 Franklin Street, Melbourne VIC 3000",-37.8096786,144.95679070779016,Apartment/Unit/Flat,2,1,0,2716.0,625.0
"141/546 Flinders Street, Melbourne VIC 3000",-37.81791195625736,144.96613866288172,Apartment/Unit/Flat,1,1,0,,280.0
"1110/339 Swanston Street, Melbourne VIC 3000",-37.810321,144.963948,Apartment/Unit/Flat,1,1,0,2172.0,500.0
Melbourne VIC 3000,-37.8142454,144.9631732,Apartment/Unit/Flat,1,1,1,2000.0,1.0
"438/139 Lonsdale Street, Melbourne VIC 3000",-37.8107445,144.9682566,Apartment/Unit/Flat,2,1,0,1955.0,450.0
"707/11 Rose Lane, Melbourne VIC 3000",-37.81519729340948,144.9541415642111,Apartment/Unit/Flat,2,1,0,2824.0,650.0
"68 Hayward Lane, Melbourne VIC 3000",-37.8090847,144.9669714,Studio,0,1,0,1695.0,390.0
"CP/31 A'Beckett Street, Melbourne VIC 3000",-37.809513321321596,144.95991137429817,Apartment/Unit/Flat,0,0,1,238.0,55.0
"CP/442 Elizabeth Street, Melbourne VIC 3000",-37.80482508406191,144.95901993503796,Apartment/Unit/Flat,0,0,1,238.0,55.0
"1030/43 Therry Street, Melbourne VIC 3000",-37.807395832826614,144.95893747307127,Apartment/Unit/Flat,0,1,0,,400.0
"1006/233 Collins St, Melbourne VIC 3000",-37.8157669,144.9659393,Apartment/Unit/Flat,2,1,0,2694.0,620.0
"209/593 Elizabeth Street, Melbourne VIC 3000",-37.8044707,144.9582695,Apartment/Unit/Flat,1,1,0,1651.0,380.0
"607/585 La Trobe Street, Melbourne VIC 3000",-37.8132804,144.9517693,House,2,1,0,2015.0,465.0
Melbourne VIC 3000,-37.8142454,144.9631732,Apartment/Unit/Flat,2,2,1,2000.0,1.0
"710/280 SPENCER Street, Melbourne VIC 3000",-37.8138089,144.95209688770183,Apartment/Unit/Flat,0,1,0,1738.0,400.0
"CARSPACE/181 Exhibition, Melbourne VIC 3000",-37.813035197536585,144.97110371772916,Carspace,0,1,1,300.0,75.0
"68 Hayward Lane, Melbourne VIC 3000",-37.8090847,144.9669714,House,1,1,1,,150.0
"201/108 Flinders Street, Melbourne VIC 3000",-37.81791195625736,144.96613866288172,Apartment/Unit/Flat,2,1,0,,550.0
"1204/280 Spencer Street, Melbourne VIC 3000",-37.8138089,144.95209688770183,Apartment/Unit/Flat,2,1,0,2955.0,680.0
"401/139 Bourke Street, Melbourne VIC 3000",-37.8127073,144.969141,Apartment/Unit/Flat,2,1,0,2159.0,709.0
Melbourne VIC 3000,-37.8142454,144.9631732,Apartment/Unit/Flat,1,1,0,2824.0,650.0
"1304/200 Spencer Street, Melbourne VIC 3000",-37.8162806,144.95328817518583,Apartment/Unit/Flat,1,1,1,2715.0,625.0
"2908/200 Spencer Street, Melbourne VIC 3000",-37.8162806,144.95328817518583,Apartment/Unit/Flat,1,1,1,2302.0,530.0
"8 Franklin Street, Melbourne VIC 3000",-37.8074444,144.9621938,Apartment/Unit/Flat,0,0,1,500.0,75.0
"CAR PARK 2008/11 Rose Lane, Melbourne VIC 3000",-37.81552415,144.9541177695305,Apartment/Unit/Flat,1,1,1,230.0,230.0
"2512/22-24 Jane Bell Lane, Melbourne VIC 3000",-37.8103416,144.9655365,Apartment/Unit/Flat,1,1,1,,60.0
"1510/81 Abeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,2,1,0,3259.0,750.0
"220 Spencer Street, Melbourne VIC 3000",-37.8156633,144.953010011169,Apartment/Unit/Flat,0,0,1,239.0,55.0
"5/43 LITTLE BOURKE STREET, Melbourne VIC 3000",-37.81254164356959,144.9651749676687,Apartment/Unit/Flat,2,2,0,3477.0,800.0
"445 Elizabeth Street, Melbourne VIC 3000",-37.8085963,144.9603456,Studio,1,1,0,1043.0,240.0
"606/11 Rose Lane, Melbourne VIC 3000",-37.81519729340948,144.9541415642111,Apartment/Unit/Flat,2,1,0,2600.0,700.0
"309/155 Franklin Street, Melbourne VIC 3000",-37.8086427,144.9596031,Apartment/Unit/Flat,2,1,0,2800.0,680.0
"611/628 Flinders Street, Melbourne VIC 3000",-37.81791195625736,144.96613866288172,Apartment/Unit/Flat,1,1,0,2824.0,650.0
"313/106 A'Beckett Street, Melbourne VIC 3000",-37.809513321321596,144.95991137429817,Apartment/Unit/Flat,2,1,0,2390.0,550.0
"706/218 A'Beckett Street, Melbourne VIC 3000",-37.8102739,144.9566561,Apartment/Unit/Flat,2,1,1,2824.0,650.0
"318 Russell Street, Melbourne VIC 3000",-37.8093382,144.9668029,Apartment/Unit/Flat,0,0,1,500.0,60.0
"1707/151 Berkeley Street, Melbourne VIC 3000",-37.800833127606204,144.9586491659481,Apartment/Unit/Flat,2,2,1,3000.0,2000.0
"CPA/243-263 Franklin Street, Melbourne VIC 3000",-37.8084339537898,144.9592549861561,Apartment/Unit/Flat,0,0,1,610.0,60.0
"16/2 Exhibition Street, Melbourne VIC 3000",-37.813035197536585,144.97110371772916,Apartment/Unit/Flat,1,1,1,2499.0,575.0
"Carpark 47/464 Collins Street, Melbourne VIC 3000",-37.817510549999994,144.95860378819833,Apartment/Unit/Flat,0,0,1,300.0,69.0
"CP718/106-116 A'Beckett Street, Melbourne VIC 3000",-37.809513321321596,144.95991137429817,Apartment/Unit/Flat,1,1,1,239.0,55.0
"CP 4010/120 Abeckett Street, Melbourne VIC 3000",-38.116467163929414,145.14913753991942,Apartment/Unit/Flat,1,1,1,220.0,220.0
